-32.075361,-381.869173,-47.285437,0.116251
-53.294833,-147.544978,-85.149773,0.174336
-44.743905,-385.411880,-58.704124,0.179143
-54.853705,-148.796080,-85.399839,0.176816
-45.646192,-384.418679,-60.030750,0.172139
-51.567552,-147.247781,-83.786290,0.192979
-46.386331,-383.061412,-61.271208,0.198317
-42.927680,-386.003598,-59.118857,0.158972
-52.843841,-148.907403,-83.818796,0.173351
-43.910321,-385.099395,-60.460712,0.183164
-49.051046,-143.962998,-82.805078,0.189970
-44.772963,-383.940431,-61.685327,0.176297
-46.196400,-382.891502,-50.912108,0.151026
-49.879121,-146.196659,-82.440162,0.217165
-44.752083,-382.199107,-49.572694,0.137031
-50.627215,-148.446786,-82.028253,0.226095
-43.243533,-381.441110,-48.506104,0.127602
-47.647411,-141.730779,-82.283792,0.239380
-30.831511,-385.246944,-50.741812,0.133750
-46.741827,-139.687387,-81.933847,0.223797
-28.942784,-384.713323,-50.880445,0.132770
-31.985270,-384.321034,-49.394432,0.129111
-47.821245,-143.089888,-80.815845,0.240702
-48.642856,-144.965473,-81.244662,0.261798
-31.178870,-383.044911,-48.304121,0.117917
-48.857848,-146.698109,-80.653347,0.204467
-30.087098,-383.979734,-49.495960,0.130391
-47.701459,-144.747936,-79.649371,0.216856
-15.957611,-371.421586,-59.330928,0.133242
-47.059348,-140.868123,-80.373126,0.254949
-15.456071,-373.583132,-60.396650,0.139820
-47.098269,-142.321076,-78.652425,0.225466
-16.028785,-375.716469,-59.616475,0.137263
-59.315202,-145.373854,-94.254620,0.133092
-30.899322,-380.530618,-46.662332,0.117853
-59.600896,-146.717922,-92.664891,0.114961
-59.174418,-145.634136,-96.121394,0.136282
-30.516618,-381.878275,-47.532911,0.118720
-29.449921,-382.624881,-48.378523,0.127227
-58.564516,-145.838112,-98.004025,0.137811
-28.224179,-383.440038,-49.634307,0.137547
-57.554969,-145.977315,-99.700699,0.146632
-27.063978,-384.035309,-51.151015,0.146114
-56.290760,-146.147768,-101.233281,0.152777
-16.750862,-377.507421,-58.660505,0.118830
-54.753058,-146.319065,-102.587388,0.153265
-17.724279,-378.781935,-57.631578,0.117475
-52.946743,-146.441451,-103.683296,0.164570
-18.797435,-379.734149,-56.496897,0.117429
-19.962036,-380.508798,-55.246499,0.130926
-59.821493,-148.043929,-90.410379,0.155896
-21.349960,-381.229798,-53.906542,0.144064
-58.611998,-149.056033,-87.684630,0.176902
-41.876548,-380.518445,-47.574459,0.121686
-56.680057,-150.036599,-85.815666,0.174754
-40.656977,-379.407869,-46.828399,0.114307
-39.593557,-378.198427,-46.078941,0.113239
-54.457880,-150.489278,-84.128515,0.171415
-38.574592,-376.766787,-45.557912,0.109692
-52.183157,-150.531962,-82.591931,0.191302
-37.530130,-375.239726,-45.156209,0.124240
-59.894687,-147.150466,-94.644212,0.115765
-47.979925,-381.665337,-51.634190,0.158916
-60.511024,-148.487123,-92.780621,0.121003
-59.572142,-147.736099,-96.859401,0.122414
-46.801259,-380.776070,-50.006950,0.132405
-58.323773,-147.596099,-98.781766,0.128722
-57.158383,-147.783976,-100.310993,0.150348
-45.014555,-380.373314,-48.822182,0.125481
-46.360565,-379.257104,-49.118600,0.130078
-55.805334,-148.041100,-101.688753,0.157179
-46.797636,-377.673277,-48.876613,0.130384
-54.235617,-148.317870,-102.917583,0.166724
-43.617502,-379.645082,-47.843077,0.124253
-45.233537,-378.617334,-48.259053,0.122536
-60.382626,-149.227921,-94.785336,0.133448
-42.342273,-378.716279,-47.036150,0.118506
-50.898626,-146.518798,-104.536975,0.156032
-41.221822,-377.710619,-46.339606,0.117445
-48.698616,-146.633642,-104.927859,0.164553
-40.250833,-376.455107,-45.951508,0.113804
-43.988191,-377.783412,-47.324480,0.119345
-52.527778,-148.601320,-104.044995,0.161804
-42.704058,-376.862484,-46.658125,0.117465
-41.578885,-376.154401,-46.301335,0.112347
-50.464545,-148.879177,-104.727575,0.169565
-39.356103,-374.947391,-45.640332,0.117542
-41.053754,-374.736710,-46.127112,0.113571
-48.820169,-148.793483,-80.111008,0.271216
-45.572478,-376.689653,-47.974498,0.120617
-50.241524,-150.474524,-81.023189,0.235152
-47.343821,-146.890187,-78.792843,0.210838
-44.191384,-375.649838,-47.234832,0.119789
-46.758213,-144.437023,-77.783430,0.208807
-59.706974,-150.135990,-96.517037,0.111471
-42.665475,-374.890603,-46.660284,0.120320
-58.843575,-149.144679,-97.967866,0.116504
-57.913898,-149.382498,-99.329514,0.131132
-56.739494,-149.663049,-100.791992,0.139955
-42.129590,-372.832492,-46.729618,0.115193
-55.246397,-149.967680,-101.993011,0.147946
-53.666950,-150.320292,-103.080160,0.155264
-29.171697,-381.018383,-47.361087,0.113774
-51.971170,-150.749974,-104.033890,0.148397
-27.533442,-379.836037,-47.596504,0.109466
-58.673071,-150.912517,-98.042283,0.109838
-27.752640,-381.804354,-48.551940,0.139616
-26.437062,-382.549744,-49.960953,0.142841
-57.433207,-151.316434,-99.578396,0.118702
-25.181858,-383.115258,-51.630798,0.156144
-56.055479,-151.552072,-100.978037,0.108170
-54.575493,-151.861544,-102.105331,0.130157
-16.797021,-371.423074,-57.525709,0.130903
-53.039093,-152.293361,-103.106056,0.112312
-60.652257,-150.274029,-88.689301,0.212942
-16.131464,-373.479121,-58.478874,0.125398
-61.115004,-149.614041,-91.093748,0.203616
-61.192814,-150.446684,-92.771832,0.185121
-16.664085,-375.405718,-57.748159,0.119741
-60.755945,-151.395849,-94.660890,0.193417
-17.268542,-376.980839,-56.862344,0.111316
-59.765789,-152.323957,-96.389227,0.169002
-18.184715,-378.167249,-55.943759,0.111157
-19.244946,-378.930300,-54.900892,0.109943
-61.506357,-151.583059,-90.449057,0.218663
-20.421513,-379.543011,-53.653850,0.114220
-17.324709,-375.168288,-56.092001,0.114897
-61.495676,-152.654463,-92.451436,0.222570
-16.899326,-373.429885,-56.729364,0.122777
-18.046318,-376.535128,-55.338169,0.103972
-60.902196,-153.641493,-94.403842,0.212843
-18.705261,-377.627168,-54.656649,0.104900
-58.788423,-151.317912,-86.355380,0.181219
-19.673838,-377.931355,-53.587157,0.107687
-60.535295,-152.657968,-87.791106,0.200733
-18.186491,-374.922952,-54.617641,0.112473
-17.572288,-373.622919,-55.338282,0.103988
-61.451595,-153.883083,-89.920628,0.220406
-18.957841,-376.380886,-53.939950,0.108892
-20.074929,-376.587343,-52.517420,0.112354
-61.433792,-154.966076,-92.055217,0.216099
-17.742495,-371.605025,-55.484600,0.122580
-18.733260,-369.381933,-54.832841,0.107640
-56.252392,-152.077932,-84.617777,0.153973
-23.133910,-381.941863,-52.330853,0.140970
-53.707420,-152.307853,-83.019086,0.159568
-58.202425,-153.928440,-85.482281,0.176969
-25.832064,-378.744676,-48.047303,0.106486
